state,timestamp,state_name,state_abbrev,electoral_votes,candidates,votes,expected_votes,precincts_total,precincts_reporting,counties
Hawaii,2024-11-05 16:28:39.229000+00:00,Hawaii,Hawaii,0,"[{'last_name': 'harris-k', 'votes': 0}, {'last_name': 'trump-d', 'votes': 0}, {'last_name': 'oliver-c', 'votes': 0}, {'last_name': 'stein-j', 'votes': 0}, {'last_name': 'de_la_cruz-c', 'votes': 0}, {'last_name': 'sonski-p', 'votes': 0}]",0,585267,39,0,{}
Hawaii,2024-11-05 16:28:39.229000+00:00,Hawaii,Hawaii,0,"[{'last_name': 'harris-k', 'votes': 0}, {'last_name': 'trump-d', 'votes': 0}, {'last_name': 'oliver-c', 'votes': 0}, {'last_name': 'stein-j', 'votes': 0}, {'last_name': 'de_la_cruz-c', 'votes': 0}, {'last_name': 'sonski-p', 'votes': 0}]",0,585267,39,0,{}
Hawaii,2024-11-05 16:28:39.229000+00:00,Hawaii,Hawaii,0,"[{'last_name': 'harris-k', 'votes': 0}, {'last_name': 'trump-d', 'votes': 0}, {'last_name': 'oliver-c', 'votes': 0}, {'last_name': 'stein-j', 'votes': 0}, {'last_name': 'de_la_cruz-c', 'votes': 0}, {'last_name': 'sonski-p', 'votes': 0}]",0,585267,39,0,{}
Hawaii,2024-11-05 16:28:39.229000+00:00,Hawaii,Hawaii,0,"[{'last_name': 'harris-k', 'votes': 0}, {'last_name': 'trump-d', 'votes': 0}, {'last_name': 'oliver-c', 'votes': 0}, {'last_name': 'stein-j', 'votes': 0}, {'last_name': 'de_la_cruz-c', 'votes': 0}, {'last_name': 'sonski-p', 'votes': 0}]",0,585267,39,0,{}
Hawaii,2024-11-05 16:28:39.229000+00:00,Hawaii,Hawaii,0,"[{'last_name': 'harris-k', 'votes': 0}, {'last_name': 'trump-d', 'votes': 0}, {'last_name': 'oliver-c', 'votes': 0}, {'last_name': 'stein-j', 'votes': 0}, {'last_name': 'de_la_cruz-c', 'votes': 0}, {'last_name': 'sonski-p', 'votes': 0}]",0,585267,39,0,{}
Hawaii,2024-11-05 16:28:39.229000+00:00,Hawaii,Hawaii,0,"[{'last_name': 'harris-k', 'votes': 0}, {'last_name': 'trump-d', 'votes': 0}, {'last_name': 'oliver-c', 'votes': 0}, {'last_name': 'stein-j', 'votes': 0}, {'last_name': 'de_la_cruz-c', 'votes': 0}, {'last_name': 'sonski-p', 'votes': 0}]",0,585267,39,0,{}
Hawaii,2024-11-05 16:28:39.229000+00:00,Hawaii,Hawaii,0,"[{'last_name': 'harris-k', 'votes': 0}, {'last_name': 'trump-d', 'votes': 0}, {'last_name': 'oliver-c', 'votes': 0}, {'last_name': 'stein-j', 'votes': 0}, {'last_name': 'de_la_cruz-c', 'votes': 0}, {'last_name': 'sonski-p', 'votes': 0}]",0,585267,39,0,{}
Hawaii,2024-11-05 16:28:39.229000+00:00,Hawaii,Hawaii,0,"[{'last_name': 'harris-k', 'votes': 0}, {'last_name': 'trump-d', 'votes': 0}, {'last_name': 'oliver-c', 'votes': 0}, {'last_name': 'stein-j', 'votes': 0}, {'last_name': 'de_la_cruz-c', 'votes': 0}, {'last_name': 'sonski-p', 'votes': 0}]",0,585267,39,0,{}
Idaho,2024-11-05 16:38:02.354000+00:00,Idaho,Idaho,0,"[{'last_name': 'harris-k', 'votes': 0}, {'last_name': 'trump-d', 'votes': 0}, {'last_name': 'kennedy-r', 'votes': 0}, {'last_name': 'oliver-c', 'votes': 0}, {'last_name': 'stein-j', 'votes': 0}, {'last_name': 'ayyadurai-s', 'votes': 0}, {'last_name': 'de_la_cruz-c', 'votes': 0}, {'last_name': 'skousen-j', 'votes': 0}, {'last_name': 'terry-r', 'votes': 0}]",0,826529,975,0,{}
Idaho,2024-11-05 16:38:02.354000+00:00,Idaho,Idaho,0,"[{'last_name': 'harris-k', 'votes': 0}, {'last_name': 'trump-d', 'votes': 0}, {'last_name': 'kennedy-r', 'votes': 0}, {'last_name': 'oliver-c', 'votes': 0}, {'last_name': 'stein-j', 'votes': 0}, {'last_name': 'ayyadurai-s', 'votes': 0}, {'last_name': 'de_la_cruz-c', 'votes': 0}, {'last_name': 'skousen-j', 'votes': 0}, {'last_name': 'terry-r', 'votes': 0}]",0,826529,975,0,{}
Idaho,2024-11-05 16:38:02.354000+00:00,Idaho,Idaho,0,"[{'last_name': 'harris-k', 'votes': 0}, {'last_name': 'trump-d', 'votes': 0}, {'last_name': 'kennedy-r', 'votes': 0}, {'last_name': 'oliver-c', 'votes': 0}, {'last_name': 'stein-j', 'votes': 0}, {'last_name': 'ayyadurai-s', 'votes': 0}, {'last_name': 'de_la_cruz-c', 'votes': 0}, {'last_name': 'skousen-j', 'votes': 0}, {'last_name': 'terry-r', 'votes': 0}]",0,826529,975,0,{}
Idaho,2024-11-05 16:38:02.354000+00:00,Idaho,Idaho,0,"[{'last_name': 'harris-k', 'votes': 0}, {'last_name': 'trump-d', 'votes': 0}, {'last_name': 'kennedy-r', 'votes': 0}, {'last_name': 'oliver-c', 'votes': 0}, {'last_name': 'stein-j', 'votes': 0}, {'last_name': 'ayyadurai-s', 'votes': 0}, {'last_name': 'de_la_cruz-c', 'votes': 0}, {'last_name': 'skousen-j', 'votes': 0}, {'last_name': 'terry-r', 'votes': 0}]",0,826529,975,0,{}
Idaho,2024-11-05 16:38:02.354000+00:00,Idaho,Idaho,0,"[{'last_name': 'harris-k', 'votes': 0}, {'last_name': 'trump-d', 'votes': 0}, {'last_name': 'kennedy-r', 'votes': 0}, {'last_name': 'oliver-c', 'votes': 0}, {'last_name': 'stein-j', 'votes': 0}, {'last_name': 'ayyadurai-s', 'votes': 0}, {'last_name': 'de_la_cruz-c', 'votes': 0}, {'last_name': 'skousen-j', 'votes': 0}, {'last_name': 'terry-r', 'votes': 0}]",0,826529,975,0,{}
Idaho,2024-11-05 16:38:02.354000+00:00,Idaho,Idaho,0,"[{'last_name': 'harris-k', 'votes': 0}, {'last_name': 'trump-d', 'votes': 0}, {'last_name': 'kennedy-r', 'votes': 0}, {'last_name': 'oliver-c', 'votes': 0}, {'last_name': 'stein-j', 'votes': 0}, {'last_name': 'ayyadurai-s', 'votes': 0}, {'last_name': 'de_la_cruz-c', 'votes': 0}, {'last_name': 'skousen-j', 'votes': 0}, {'last_name': 'terry-r', 'votes': 0}]",0,826529,975,0,{}
Idaho,2024-11-05 16:38:02.354000+00:00,Idaho,Idaho,0,"[{'last_name': 'harris-k', 'votes': 0}, {'last_name': 'trump-d', 'votes': 0}, {'last_name': 'kennedy-r', 'votes': 0}, {'last_name': 'oliver-c', 'votes': 0}, {'last_name': 'stein-j', 'votes': 0}, {'last_name': 'ayyadurai-s', 'votes': 0}, {'last_name': 'de_la_cruz-c', 'votes': 0}, {'last_name': 'skousen-j', 'votes': 0}, {'last_name': 'terry-r', 'votes': 0}]",0,826529,975,0,{}
Idaho,2024-11-05 16:38:02.354000+00:00,Idaho,Idaho,0,"[{'last_name': 'harris-k', 'votes': 0}, {'last_name': 'trump-d', 'votes': 0}, {'last_name': 'kennedy-r', 'votes': 0}, {'last_name': 'oliver-c', 'votes': 0}, {'last_name': 'stein-j', 'votes': 0}, {'last_name': 'ayyadurai-s', 'votes': 0}, {'last_name': 'de_la_cruz-c', 'votes': 0}, {'last_name': 'skousen-j', 'votes': 0}, {'last_name': 'terry-r', 'votes': 0}]",0,826529,975,0,{}
Minnesota,2024-11-05 17:30:11.919000+00:00,Minnesota,Minn.,0,"[{'last_name': 'harris-k', 'votes': 0}, {'last_name': 'trump-d', 'votes': 0}, {'last_name': 'oliver-c', 'votes': 0}, {'last_name': 'kennedy-r', 'votes': 0}, {'last_name': 'stein-j', 'votes': 0}, {'last_name': 'west-c', 'votes': 0}, {'last_name': 'de_la_cruz-c', 'votes': 0}, {'last_name': 'fruit-r', 'votes': 0}, {'last_name': 'ayyadurai-s', 'votes': 0}]",0,3334872,4103,0,{}
Minnesota,2024-11-05 17:30:11.919000+00:00,Minnesota,Minn.,0,"[{'last_name': 'harris-k', 'votes': 0}, {'last_name': 'trump-d', 'votes': 0}, {'last_name': 'oliver-c', 'votes': 0}, {'last_name': 'kennedy-r', 'votes': 0}, {'last_name': 'stein-j', 'votes': 0}, {'last_name': 'west-c', 'votes': 0}, {'last_name': 'de_la_cruz-c', 'votes': 0}, {'last_name': 'fruit-r', 'votes': 0}, {'last_name': 'ayyadurai-s', 'votes': 0}]",0,3334872,4103,0,{}
Minnesota,2024-11-05 17:30:11.919000+00:00,Minnesota,Minn.,0,"[{'last_name': 'harris-k', 'votes': 0}, {'last_name': 'trump-d', 'votes': 0}, {'last_name': 'oliver-c', 'votes': 0}, {'last_name': 'kennedy-r', 'votes': 0}, {'last_name': 'stein-j', 'votes': 0}, {'last_name': 'west-c', 'votes': 0}, {'last_name': 'de_la_cruz-c', 'votes': 0}, {'last_name': 'fruit-r', 'votes': 0}, {'last_name': 'ayyadurai-s', 'votes': 0}]",0,3334872,4103,0,{}
Minnesota,2024-11-05 17:30:11.919000+00:00,Minnesota,Minn.,0,"[{'last_name': 'harris-k', 'votes': 0}, {'last_name': 'trump-d', 'votes': 0}, {'last_name': 'oliver-c', 'votes': 0}, {'last_name': 'kennedy-r', 'votes': 0}, {'last_name': 'stein-j', 'votes': 0}, {'last_name': 'west-c', 'votes': 0}, {'last_name': 'de_la_cruz-c', 'votes': 0}, {'last_name': 'fruit-r', 'votes': 0}, {'last_name': 'ayyadurai-s', 'votes': 0}]",0,3334872,4103,0,{}
Minnesota,2024-11-05 17:30:11.919000+00:00,Minnesota,Minn.,0,"[{'last_name': 'harris-k', 'votes': 0}, {'last_name': 'trump-d', 'votes': 0}, {'last_name': 'oliver-c', 'votes': 0}, {'last_name': 'kennedy-r', 'votes': 0}, {'last_name': 'stein-j', 'votes': 0}, {'last_name': 'west-c', 'votes': 0}, {'last_name': 'de_la_cruz-c', 'votes': 0}, {'last_name': 'fruit-r', 'votes': 0}, {'last_name': 'ayyadurai-s', 'votes': 0}]",0,3334872,4103,0,{}
Minnesota,2024-11-05 17:30:11.919000+00:00,Minnesota,Minn.,0,"[{'last_name': 'harris-k', 'votes': 0}, {'last_name': 'trump-d', 'votes': 0}, {'last_name': 'oliver-c', 'votes': 0}, {'last_name': 'kennedy-r', 'votes': 0}, {'last_name': 'stein-j', 'votes': 0}, {'last_name': 'west-c', 'votes': 0}, {'last_name': 'de_la_cruz-c', 'votes': 0}, {'last_name': 'fruit-r', 'votes': 0}, {'last_name': 'ayyadurai-s', 'votes': 0}]",0,3334872,4103,0,{}
Minnesota,2024-11-06 02:09:33.006000+00:00,Minnesota,Minn.,0,"[{'last_name': 'trump-d', 'votes': 1208}, {'last_name': 'harris-k', 'votes': 557}, {'last_name': 'kennedy-r', 'votes': 20}, {'last_name': 'stein-j', 'votes': 6}, {'last_name': 'oliver-c', 'votes': 5}, {'last_name': 'ayyadurai-s', 'votes': 3}, {'last_name': 'west-c', 'votes': 2}, {'last_name': 'de_la_cruz-c', 'votes': 0}, {'last_name': 'fruit-r', 'votes': 0}]",1801,3334872,4103,4,{}
Minnesota,2024-11-06 02:33:21.918000+00:00,Minnesota,Minn.,0,"[{'last_name': 'trump-d', 'votes': 8103}, {'last_name': 'harris-k', 'votes': 5511}, {'last_name': 'kennedy-r', 'votes': 155}, {'last_name': 'oliver-c', 'votes': 67}, {'last_name': 'stein-j', 'votes': 45}, {'last_name': 'ayyadurai-s', 'votes': 16}, {'last_name': 'west-c', 'votes': 9}, {'last_name': 'de_la_cruz-c', 'votes': 4}, {'last_name': 'fruit-r', 'votes': 3}]",13913,3334872,4103,46,{}
California,2024-11-05 17:31:28.057000+00:00,California,Calif.,0,"[{'last_name': 'harris-k', 'votes': 0}, {'last_name': 'trump-d', 'votes': 0}, {'last_name': 'kennedy-r', 'votes': 0}, {'last_name': 'oliver-c', 'votes': 0}, {'last_name': 'stein-j', 'votes': 0}, {'last_name': 'de_la_cruz-c', 'votes': 0}]",0,15775339,24811,0,{}
California,2024-11-05 17:31:28.057000+00:00,California,Calif.,0,"[{'last_name': 'harris-k', 'votes': 0}, {'last_name': 'trump-d', 'votes': 0}, {'last_name': 'kennedy-r', 'votes': 0}, {'last_name': 'oliver-c', 'votes': 0}, {'last_name': 'stein-j', 'votes': 0}, {'last_name': 'de_la_cruz-c', 'votes': 0}]",0,15775339,24811,0,{}
California,2024-11-05 17:31:28.057000+00:00,California,Calif.,0,"[{'last_name': 'harris-k', 'votes': 0}, {'last_name': 'trump-d', 'votes': 0}, {'last_name': 'kennedy-r', 'votes': 0}, {'last_name': 'oliver-c', 'votes': 0}, {'last_name': 'stein-j', 'votes': 0}, {'last_name': 'de_la_cruz-c', 'votes': 0}]",0,15775339,24811,0,{}
California,2024-11-05 17:31:28.057000+00:00,California,Calif.,0,"[{'last_name': 'harris-k', 'votes': 0}, {'last_name': 'trump-d', 'votes': 0}, {'last_name': 'kennedy-r', 'votes': 0}, {'last_name': 'oliver-c', 'votes': 0}, {'last_name': 'stein-j', 'votes': 0}, {'last_name': 'de_la_cruz-c', 'votes': 0}]",0,15775339,24811,0,{}
California,2024-11-05 17:31:28.057000+00:00,California,Calif.,0,"[{'last_name': 'harris-k', 'votes': 0}, {'last_name': 'trump-d', 'votes': 0}, {'last_name': 'kennedy-r', 'votes': 0}, {'last_name': 'oliver-c', 'votes': 0}, {'last_name': 'stein-j', 'votes': 0}, {'last_name': 'de_la_cruz-c', 'votes': 0}]",0,15775339,24811,0,{}
California,2024-11-05 17:31:28.057000+00:00,California,Calif.,0,"[{'last_name': 'harris-k', 'votes': 0}, {'last_name': 'trump-d', 'votes': 0}, {'last_name': 'kennedy-r', 'votes': 0}, {'last_name': 'oliver-c', 'votes': 0}, {'last_name': 'stein-j', 'votes': 0}, {'last_name': 'de_la_cruz-c', 'votes': 0}]",0,15775339,24811,0,{}
California,2024-11-05 17:31:28.057000+00:00,California,Calif.,0,"[{'last_name': 'harris-k', 'votes': 0}, {'last_name': 'trump-d', 'votes': 0}, {'last_name': 'kennedy-r', 'votes': 0}, {'last_name': 'oliver-c', 'votes': 0}, {'last_name': 'stein-j', 'votes': 0}, {'last_name': 'de_la_cruz-c', 'votes': 0}]",0,15775339,24811,0,{}
California,2024-11-05 17:31:28.057000+00:00,California,Calif.,0,"[{'last_name': 'harris-k', 'votes': 0}, {'last_name': 'trump-d', 'votes': 0}, {'last_name': 'kennedy-r', 'votes': 0}, {'last_name': 'oliver-c', 'votes': 0}, {'last_name': 'stein-j', 'votes': 0}, {'last_name': 'de_la_cruz-c', 'votes': 0}]",0,15775339,24811,0,{}
New Mexico,2024-11-05 17:32:14.241000+00:00,New Mexico,N.M.,0,"[{'last_name': 'harris-k', 'votes': 0}, {'last_name': 'trump-d', 'votes': 0}, {'last_name': 'kennedy-r', 'votes': 0}, {'last_name': 'oliver-c', 'votes': 0}, {'last_name': 'stein-j', 'votes': 0}, {'last_name': 'ebke-l', 'votes': 0}, {'last_name': 'de_la_cruz-c', 'votes': 0}]",0,939555,2169,0,{}
New Mexico,2024-11-05 17:32:14.241000+00:00,New Mexico,N.M.,0,"[{'last_name': 'harris-k', 'votes': 0}, {'last_name': 'trump-d', 'votes': 0}, {'last_name': 'kennedy-r', 'votes': 0}, {'last_name': 'oliver-c', 'votes': 0}, {'last_name': 'stein-j', 'votes': 0}, {'last_name': 'ebke-l', 'votes': 0}, {'last_name': 'de_la_cruz-c', 'votes': 0}]",0,939555,2169,0,{}
